LastName,Percentage
Sabo,0.014775%
Onica,0.014775%
Lung,0.014775%
Jitaru,0.014722%
Velea,0.014722%
Burtea,0.014722%
Nacu,0.014696%
Dobrica,0.014670%
Dudas,0.014670%
Ceausu,0.014643%
Danescu,0.014643%
Dedu,0.014617%
Moisescu,0.014591%
Chelu,0.014591%
Lakatos,0.014591%
Mitrica,0.014564%
Bulgaru,0.014564%
Burghelea,0.014564%
Dobrea,0.014538%
Vornicu,0.014538%
Haiduc,0.014459%
Maciuca,0.014459%
Ciocirlan,0.014433%
Szucs,0.014380%
Pavelescu,0.014354%
Marchis,0.014327%
Hagiu,0.014301%
Borbely,0.014301%
Galea,0.014275%
Timar,0.014248%
Acatrinei,0.014248%
Musca,0.014248%
Geanta,0.014222%
Vranceanu,0.014222%
Incze,0.014196%
Valcu,0.014196%
Bot,0.014196%
Ruse,0.014169%
Buzdugan,0.014169%
Butoi,0.014169%
Zota,0.014143%
Dinica,0.014117%
Bulai,0.014117%
Bancila,0.014117%
Szoke,0.014090%
Catalin,0.014090%
Bursuc,0.014090%
Irimie,0.014064%
Horvat,0.014064%
Leahu,0.014064%
Glavan,0.014038%
Dragne,0.014038%
Irimescu,0.014011%
Herman,0.014011%
Keresztes,0.014011%
Podaru,0.014011%
Platon,0.013985%
Buzoianu,0.013906%
Bucataru,0.013880%
Pauna,0.013853%
Bokor,0.013827%
Pantiru,0.013827%
Tincu,0.013801%
Oniga,0.013774%
Joita,0.013774%
Tinca,0.013748%
Ariton,0.013748%
Agache,0.013748%
Manda,0.013748%
Bala,0.013748%
Horga,0.013722%
Holban,0.013722%
Tuca,0.013695%
Bratosin,0.013695%
Sfetcu,0.013669%
Bud,0.013669%
Kozma,0.013669%
Suta,0.013643%
Secara,0.013643%
Fulga,0.013643%
Chirea,0.013643%
Negut,0.013616%
Cuc,0.013590%
Guran,0.013564%
Sora,0.013564%
Culea,0.013564%
Marta,0.013537%
Socol,0.013511%
Ciuperca,0.013511%
Puia,0.013511%
Bodo,0.013484%
Badita,0.013484%
Anghelache,0.013458%
Dobrota,0.013458%
Fieraru,0.013432%
Cocis,0.013432%
Vladut,0.013432%
Trasca,0.013405%
Magureanu,0.013405%
Jurj,0.013405%
Lovin,0.013405%
Murgu,0.013353%
Balla,0.013353%
Bodor,0.013353%
Ciolan,0.013300%
Pacuraru,0.013300%
Mirza,0.013274%
Magyari,0.013274%
Pricope,0.013274%
Borcan,0.013247%
Zidaru,0.013168%
Mates,0.013168%
Baloi,0.013168%
Luta,0.013168%
Plesca,0.013168%
Verdes,0.013116%
Kiraly,0.013116%
Francu,0.013089%
Biris,0.013089%
Szanto,0.013037%
Udrescu,0.013010%
Tripon,0.013010%
Preoteasa,0.013010%
Tanko,0.012984%
Lupulescu,0.012984%
Balica,0.012958%
Serb,0.012931%
Cucos,0.012905%
Bob,0.012905%
Petric,0.012826%
Dita,0.012800%
Dabija,0.012800%
Pescaru,0.012800%
Cotet,0.012773%
Lupea,0.012773%
Negrut,0.012747%
Budeanu,0.012747%
Breazu,0.012747%
Bruma,0.012747%
Marinica,0.012721%
Deliu,0.012721%
Balaci,0.012721%
Neaga,0.012694%
Soos,0.012694%
Antonie,0.012694%
Beres,0.012694%
Pascalau,0.012642%
Gogu,0.012615%
Petrus,0.012589%
Spanu,0.012563%
Chirca,0.012563%
Tone,0.012536%
Cirlan,0.012536%
Purcaru,0.012536%
Hosu,0.012484%
Vasilica,0.012484%
Amza,0.012457%
Baltag,0.012457%
Marius,0.012431%
Ciortan,0.012431%
Burciu,0.012431%
Balaj,0.012431%
Pislaru,0.012431%
Imre,0.012405%
Arion,0.012378%
Geana,0.012352%
Gorgan,0.012352%
Feier,0.012326%
Barbieru,0.012326%
Padureanu,0.012326%
Draganescu,0.012273%
Macavei,0.012220%
Bacila,0.012220%
Tuta,0.012194%
Stancescu,0.012168%
Mic,0.012141%
Cret,0.012141%
Davidescu,0.012141%
Nemeth,0.012115%
Veress,0.012115%
Harabagiu,0.012089%
Chelariu,0.012089%
Iacobescu,0.012062%
Cioban,0.012062%
Corduneanu,0.012036%
Brinza,0.012036%
Lupescu,0.012036%
Samson,0.012010%
Stoleru,0.011983%
Ciolacu,0.011983%
Pantazi,0.011983%
Roibu,0.011957%
Arnautu,0.011957%
Floroiu,0.011957%
Mereuta,0.011957%
Voicila,0.011957%
Mandache,0.011931%
Covaciu,0.011931%
Dragulin,0.011931%
Dinulescu,0.011931%
Bondoc,0.011931%
Simo,0.011904%
Savescu,0.011904%
Mare,0.011904%
Calina,0.011904%
Panduru,0.011904%
Naghi,0.011878%
Cojan,0.011878%
Capra,0.011852%
Pasare,0.011852%
Parau,0.011852%
Hritcu,0.011825%
Onu,0.011799%
Valean,0.011799%
Baban,0.011799%
Meszaros,0.011773%
Coste,0.011773%
Iamandi,0.011746%
Ferenczi,0.011746%
Caragea,0.011720%
Vidican,0.011720%
Budai,0.011720%
Berinde,0.011720%
Ghetu,0.011694%
Sebestyen,0.011694%
Somesan,0.011694%
Vlase,0.011694%
Smeu,0.011667%
Buse,0.011667%
Giurgea,0.011641%
Topala,0.011641%
Hotea,0.011615%
Vajda,0.011615%
Pascariu,0.011615%
Gagiu,0.011588%
Caraman,0.011588%
Iova,0.011562%
Milos,0.011562%
Gologan,0.011536%
Bunescu,0.011536%
Iliuta,0.011509%
Socaciu,0.011509%
Ciupitu,0.011509%
Draghia,0.011509%
Mitea,0.011457%
Martinescu,0.011457%
Mustatea,0.011457%
Paraschivescu,0.011457%
Nenciu,0.011430%
Lazea,0.011430%
Padure,0.011430%
Tica,0.011404%
Manoliu,0.011404%
Ciuraru,0.011404%
Urzica,0.011378%
Floarea,0.011351%
Lapadat,0.011351%
Placinta,0.011351%
Gorea,0.011325%
Mesaros,0.011325%
Brezeanu,0.011325%
Mateiu,0.011299%
Ciochina,0.011299%
Ciuta,0.011272%
Domokos,0.011272%
Badarau,0.011272%
Mindru,0.011246%
Chifor,0.011246%
Varlan,0.011246%
Buca,0.011246%
Bologa,0.011246%
Gyorfi,0.011220%
Jalba,0.011220%
Golea,0.011193%
Calugar,0.011193%
Rugina,0.011167%
Ali,0.011167%
Negreanu,0.011141%
Teodoru,0.011141%
Elekes,0.011141%
Both,0.011141%
Romanescu,0.011061%
Igna,0.011061%
Bobeica,0.011061%
Birau,0.011061%
Racovita,0.011035%
Apostolescu,0.011009%
Cioc,0.011009%
Bajan,0.011009%
Hincu,0.010982%
Cordos,0.010982%
Bita,0.010982%
Pisica,0.010982%
Mos,0.010956%
Din,0.010956%
Voina,0.010956%
Bojan,0.010956%
Kulcsar,0.010956%
Lemnaru,0.010956%
Jucan,0.010930%
Ivanciu,0.010903%
Anastasiu,0.010877%
Florin,0.010877%
Chitic,0.010877%
Budau,0.010851%
Ursachi,0.010824%
Butuc,0.010824%
Baboi,0.010798%
Iordanescu,0.010772%
Fota,0.010772%
Focsa,0.010772%
Magda,0.010772%
Cojanu,0.010772%
