LastName,Percentage
Gubin,0.012071%
Gudkov,0.012071%
Zyryanov,0.012071%
Sharapov,0.012071%
Sotnikov,0.012071%
Alekseenko,0.012071%
Fomichev,0.012071%
Ovchinnikova,0.012071%
Hohlov,0.012071%
Varlamov,0.012071%
Bulatov,0.012071%
Babin,0.012071%
Bolotov,0.012071%
Konev,0.012071%
Kochetov,0.012071%
Prokofev,0.012071%
Permyakov,0.012071%
Pogorelov,0.012071%
Rubtsov,0.011820%
Russia,0.011820%
Galeev,0.011820%
Gruzdev,0.011820%
Gasanov,0.011820%
Georgy,0.011820%
Goncharenko,0.011820%
Simonova,0.011820%
Arhipov,0.011820%
Fedosov,0.011820%
Osokin,0.011820%
Moskvin,0.011820%
Dorofeeva,0.011820%
Emelianov,0.011820%
Burmistrov,0.011820%
Basov,0.011820%
Blokhin,0.011820%
Bessonov,0.011820%
Kulik,0.011820%
Kasatkin,0.011820%
Korchagin,0.011820%
Piskunov,0.011820%
Parshin,0.011820%
Ilia,0.011568%
Ivanchenko,0.011568%
Naumova,0.011568%
Novozhilov,0.011568%
Gorokhov,0.011568%
Zubarev,0.011568%
Ten,0.011568%
Tumanov,0.011568%
Tikhonova,0.011568%
Shevchuk,0.011568%
Sannikov,0.011568%
Starkov,0.011568%
Seregin,0.011568%
Averin,0.011568%
Odintsov,0.011568%
Oganesyan,0.011568%
Musin,0.011568%
Mamontov,0.011568%
Vorobeva,0.011568%
Vasilchenko,0.011568%
Bykova,0.011568%
Koshkin,0.011568%
Lomakin,0.011568%
Polev,0.011568%
Rinat,0.011317%
Rudneva,0.011317%
Usmanov,0.011317%
Ivlev,0.011317%
Ivanenko,0.011317%
Goryachev,0.011317%
Gladkov,0.011317%
Gennadiy,0.011317%
Gushchin,0.011317%
Gorbunova,0.011317%
Tkachuk,0.011317%
Shulga,0.011317%
Selezneva,0.011317%
Shchukin,0.011317%
Afanaseva,0.011317%
Antropov,0.011317%
Malakhov,0.011317%
Chumakov,0.011317%
Chernenko,0.011317%
Druzhinin,0.011317%
Vdovin,0.011317%
Vorobiev,0.011317%
Belousova,0.011317%
Babaev,0.011317%
Bubnov,0.011317%
Khramov,0.011317%
Kasimov,0.011317%
Lyubov,0.011317%
Peshkov,0.011317%
Razin,0.011065%
Invest,0.011065%
Ignatenko,0.011065%
Gordeeva,0.011065%
Gubarev,0.011065%
Gorelov,0.011065%
Grishina,0.011065%
Tretyakova,0.011065%
Trofimova,0.011065%
Sukhov,0.011065%
Starikov,0.011065%
Fadeeva,0.011065%
Maslova,0.011065%
Menshikov,0.011065%
Minin,0.011065%
Jurij,0.011065%
Chebotarev,0.011065%
