LastName,Percentage
Rotter,0.013904%
Rinner,0.013904%
Riedmann,0.013904%
Rettenbacher,0.013904%
Riemer,0.013904%
Neiger,0.013904%
Greil,0.013904%
Grasl,0.013904%
Zeilinger,0.013904%
Tschofen,0.013904%
Tanzer,0.013904%
Schoepf,0.013904%
Schmuck,0.013904%
Steinbach,0.013904%
Silvia,0.013904%
Scherzer,0.013904%
Sieberer,0.013904%
Schedler,0.013904%
Scherer,0.013904%
Stock,0.013904%
Scheriau,0.013904%
Steidl,0.013904%
Ablinger,0.013904%
Ali,0.013904%
Oberhofer,0.013904%
Hoffelner,0.013904%
Hora,0.013904%
Hajek,0.013904%
Mang,0.013904%
Maislinger,0.013904%
Julia,0.013904%
Jost,0.013904%
Jessner,0.013904%
Jan,0.013904%
Jungwirth,0.013904%
Jordan,0.013904%
Chen,0.013904%
Dax,0.013904%
Dietmar,0.013904%
Draxler,0.013904%
Votruba,0.013904%
Engl,0.013904%
Barta,0.013904%
Benjamin,0.013904%
Kraxner,0.013904%
Kuhn,0.013904%
Kopf,0.013904%
Kamper,0.013904%
Kuen,0.013904%
Krismer,0.013904%
Koppensteiner,0.013904%
Kager,0.013904%
Liu,0.013904%
Lipp,0.013904%
Lange,0.013904%
Yildiz,0.013904%
Pruckner,0.013904%
Polak,0.013904%
Pachler,0.013904%
Praschak,0.013904%
Praxmarer,0.013904%
Peham,0.013904%
Primus,0.013904%
Puntigam,0.013904%
Petritsch,0.013904%
Wild,0.013904%
Wilke,0.013904%
Wiesner,0.013904%
Roeck,0.013035%
Radl,0.013035%
Rosenauer,0.013035%
Reinprecht,0.013035%
Rudigier,0.013035%
Resl,0.013035%
Rockenschaub,0.013035%
Rabensteiner,0.013035%
Neureiter,0.013035%
Nguyen,0.013035%
Nemeth,0.013035%
Gruener,0.013035%
Zivkovic,0.013035%
Trimmel,0.013035%
Thonhauser,0.013035%
Teufel,0.013035%
Schwendinger,0.013035%
Schmitt,0.013035%
Stieger,0.013035%
Seifried,0.013035%
Schraml,0.013035%
Schramm,0.013035%
Sacher,0.013035%
Sperl,0.013035%
Schneeweiss,0.013035%
Schoeffmann,0.013035%
Sander,0.013035%
Salzmann,0.013035%
Schuch,0.013035%
Spiess,0.013035%
Seiler,0.013035%
Austria,0.013035%
Arslan,0.013035%
Ferstl,0.013035%
Fleisch,0.013035%
