LastName,Percentage
Repnik,0.022062%
Ribnikar,0.022062%
Rakuscek,0.022062%
Rok,0.022062%
Urh,0.022062%
Ukmar,0.022062%
Ulcar,0.022062%
Istenic,0.022062%
Ibishi,0.022062%
Ivacic,0.022062%
Ilic,0.022062%
Iskra,0.022062%
Ivanovic,0.022062%
Grabnar,0.022062%
Gornik,0.022062%
Gavez,0.022062%
Granda,0.022062%
Gegic,0.022062%
Gruber,0.022062%
Gorican,0.022062%
Gajsek,0.022062%
Graf,0.022062%
Grosek,0.022062%
Galun,0.022062%
Glavan,0.022062%
Gramc,0.022062%
Gashi,0.022062%
Gjerek,0.022062%
Gasper,0.022062%
Gantar,0.022062%
Zorec,0.022062%
Zirdum,0.022062%
Zorn,0.022062%
Znidar,0.022062%
Zdolsek,0.022062%
Zajic,0.022062%
Zorz,0.022062%
Zabret,0.022062%
Zurej,0.022062%
Zunic,0.022062%
Zemljaric,0.022062%
Zvanut,0.022062%
Zoran,0.022062%
Tosic,0.022062%
Trop,0.022062%
Temlin,0.022062%
Trtnik,0.022062%
Trampuz,0.022062%
Toplisek,0.022062%
Toth,0.022062%
Travnik,0.022062%
Sokic,0.022062%
Soklic,0.022062%
Span,0.022062%
Sadar,0.022062%
Strlekar,0.022062%
Sumak,0.022062%
Sarc,0.022062%
Stefanec,0.022062%
Svetina,0.022062%
Sevsek,0.022062%
Seme,0.022062%
Sesko,0.022062%
Stempihar,0.022062%
Stropnik,0.022062%
Skoberne,0.022062%
Simunic,0.022062%
Seserko,0.022062%
Stibernik,0.022062%
Sirk,0.022062%
Sajn,0.022062%
Stular,0.022062%
Sketa,0.022062%
Sirnik,0.022062%
Susanj,0.022062%
Sali,0.022062%
Smon,0.022062%
Smonkar,0.022062%
Stanko,0.022062%
Singh,0.022062%
Slapsak,0.022062%
Salamon,0.022062%
Saksida,0.022062%
Stjepanovic,0.022062%
Sebenik,0.022062%
Sencar,0.022062%
Siska,0.022062%
Sabo,0.022062%
Skela,0.022062%
Amon,0.022062%
Antic,0.022062%
Avgustin,0.022062%
Ana,0.022062%
Frank,0.022062%
Franko,0.022062%
Fister,0.022062%
Fabjan,0.022062%
